userid,gender,age,consumption level,shopping level, occupation level,ad1,ad2,ad3,ad4,ad5,CTR VALUE
4163,0,19,1,1,1,1,1,1,1,1,5
4164,1,19,3,1,2,0,0,0,1,1,2
4165,1,15,3,2,1,0,1,0,0,1,2
4166,0,24,1,1,2,1,1,1,0,1,4
4167,0,22,3,1,2,1,0,0,1,0,2
4168,0,19,1,2,2,1,0,0,0,1,2
4169,0,20,3,2,2,0,0,0,0,1,1
4170,0,15,1,2,1,1,1,1,0,1,4
4171,0,20,2,1,1,1,0,1,1,1,4
4172,1,25,2,1,2,0,0,0,0,0,0
4173,1,25,3,3,1,1,1,1,0,1,4
4174,1,17,3,1,2,1,1,1,0,0,3
4175,0,24,2,2,1,1,0,0,0,0,1
4176,1,20,1,2,1,1,0,0,0,1,2
4177,1,17,1,2,2,1,1,0,0,1,3
4178,1,22,3,2,1,1,0,0,0,0,1
4179,1,22,3,1,2,1,1,0,0,1,3
4180,0,17,1,3,1,1,0,1,0,1,3
4181,0,17,1,1,1,1,1,1,0,1,4
4182,0,18,2,1,1,0,1,0,1,1,3
4183,0,23,3,1,1,1,0,0,0,1,2
4184,1,25,3,1,1,1,1,1,0,0,3
4185,1,18,2,3,2,0,0,1,0,1,2
4186,1,24,2,3,2,0,0,0,0,0,0
4187,0,23,2,3,2,1,1,0,0,0,2
4188,0,19,2,3,1,0,1,0,0,0,1
4189,1,22,1,1,2,0,0,1,1,0,2
4190,1,17,1,2,2,1,0,0,1,0,2
4191,1,23,1,3,2,0,1,0,1,1,3
4192,0,25,2,2,2,1,0,1,0,0,2
4193,0,24,2,3,2,0,1,0,0,1,2
4194,0,19,2,3,2,1,1,0,1,1,4
4195,0,18,1,3,2,1,1,1,0,0,3
4196,0,24,2,3,2,0,1,0,1,0,2
4197,1,16,2,1,1,0,0,0,0,1,1
4198,0,17,1,2,1,0,0,0,0,0,0
4199,0,22,3,2,2,0,1,0,0,1,2
4200,0,20,2,3,1,1,0,0,0,0,1
4201,1,19,2,3,1,0,1,0,1,1,3
4202,0,15,3,2,2,1,1,0,0,1,3
4203,1,25,3,1,2,1,0,0,1,1,3
4204,0,22,2,1,1,0,1,0,0,0,1
4205,0,24,3,2,1,1,1,0,0,0,2
4206,0,19,2,3,1,1,1,0,1,1,4
4207,0,24,1,1,1,1,1,0,1,0,3
4208,0,21,3,2,2,1,0,1,1,1,4
4209,1,23,1,1,1,0,1,1,1,0,3
4210,1,19,2,1,2,0,1,0,1,1,3
4211,1,22,1,1,1,0,0,0,0,1,1
4212,0,21,1,2,1,0,1,0,0,1,2
4213,0,24,2,2,1,0,0,1,1,1,3
4214,1,23,1,1,2,1,1,0,1,1,4
4215,0,21,2,3,1,1,0,1,1,0,3
4216,0,22,2,3,1,0,0,0,0,1,1
4217,1,20,1,1,2,1,0,1,1,1,4
4218,0,24,2,1,2,1,0,1,0,0,2
4219,1,22,1,3,1,0,1,0,1,0,2
4220,1,16,2,3,2,1,1,1,1,1,5
4221,1,21,1,1,2,1,1,1,1,0,4
4222,1,24,2,2,1,1,0,1,0,0,2
4223,1,22,2,1,2,1,1,0,1,0,3
4224,0,20,1,3,1,1,0,1,1,1,4
4225,1,22,3,2,2,0,1,0,0,0,1
4226,0,18,3,1,2,0,0,0,1,0,1
4227,1,23,2,2,1,1,0,1,1,1,4
4228,1,18,2,1,2,1,1,1,0,1,4
4229,1,24,1,1,1,0,1,1,1,1,4
4230,0,16,3,1,2,0,0,1,0,0,1
4231,1,15,2,1,2,1,0,0,0,0,1
4232,1,21,2,2,1,1,1,0,0,1,3
4233,1,16,3,2,1,1,1,0,0,0,2
4234,1,15,2,2,2,0,0,1,0,1,2
4235,1,19,1,1,2,0,0,1,0,1,2
4236,1,24,2,3,1,0,1,0,0,1,2
4237,1,24,3,2,1,1,1,1,1,0,4
4238,1,22,2,1,1,1,0,0,0,1,2
4239,1,25,1,3,2,1,1,0,0,0,2
4240,0,16,2,2,2,1,0,0,0,0,1
4241,0,24,3,2,2,1,1,0,1,0,3
4242,0,15,3,2,1,1,0,0,0,0,1
4243,0,23,3,2,2,0,1,1,0,1,3
4244,1,17,3,3,1,1,1,1,0,1,4
4245,1,20,2,1,1,1,0,0,1,0,2
4246,0,25,3,1,2,0,0,1,1,0,2
4247,1,25,2,1,1,0,0,1,0,0,1
4248,1,21,3,1,1,1,0,0,1,0,2
4249,1,19,3,1,2,1,0,1,0,1,3
4250,0,16,1,2,2,0,1,0,1,1,3
4251,1,15,3,2,1,0,1,1,0,1,3
4252,0,16,2,3,1,0,0,1,0,1,2
4253,0,15,3,2,1,0,1,0,1,0,2
4254,0,20,3,2,2,1,0,1,0,0,2
4255,1,22,2,3,2,1,0,0,0,1,2
4256,1,19,2,1,1,1,1,1,0,1,4
4257,1,25,3,3,2,1,1,1,0,0,3
4258,0,19,3,1,2,1,1,1,0,0,3
4259,1,25,3,1,2,1,1,0,0,0,2
4260,0,24,1,1,2,1,0,1,1,1,4
4261,1,22,3,3,1,1,1,0,1,0,3
4262,0,23,2,3,1,1,0,0,1,0,2
4263,1,24,1,3,2,0,0,0,1,0,1
4264,0,15,1,3,1,0,1,0,0,0,1
4265,1,16,2,1,1,1,0,1,1,0,3
4266,0,22,1,3,1,1,0,0,1,1,3
4267,0,25,3,1,1,1,0,1,0,1,3
4268,0,16,1,1,1,1,0,0,0,1,2
4269,0,17,1,2,2,0,0,1,1,1,3
4270,0,23,3,3,1,0,0,0,1,1,2
4271,0,22,1,3,2,1,1,1,0,0,3
4272,0,25,3,3,1,1,0,0,0,1,2
4273,1,19,3,1,1,0,1,0,1,1,3
4274,0,15,3,1,2,0,1,0,1,1,3
4275,0,25,3,3,1,0,1,1,0,1,3
4276,1,17,2,2,1,1,1,1,0,0,3
4277,1,19,3,3,1,0,0,0,1,0,1
4278,1,25,1,1,1,1,0,1,1,1,4
4279,0,17,3,2,2,1,1,0,0,0,2
4280,0,15,2,2,2,0,0,1,1,1,3
4281,0,16,3,2,1,0,1,0,1,1,3
4282,1,23,2,3,2,0,0,0,0,0,0
4283,0,22,2,2,2,1,1,1,1,0,4
4284,1,17,3,3,2,1,0,1,1,1,4
4285,0,25,3,3,1,0,0,0,0,1,1
4286,0,15,2,1,2,1,0,1,1,0,3
4287,1,15,2,3,1,1,0,0,1,1,3
4288,1,20,3,1,2,1,1,1,0,0,3
4289,0,20,3,3,2,0,1,0,0,0,1
4290,0,22,1,1,2,1,1,1,1,1,5
4291,0,21,1,3,2,1,0,0,0,0,1
4292,0,25,3,2,1,1,0,0,0,0,1
4293,0,20,2,2,2,1,1,0,0,1,3
4294,1,19,2,2,1,1,0,0,0,0,1
4295,1,18,1,2,1,0,1,1,1,0,3
4296,0,21,1,3,2,1,1,0,1,1,4
4297,1,17,2,2,1,1,1,0,1,1,4
4298,1,25,2,1,1,0,0,0,1,0,1
4299,1,23,3,2,1,0,0,1,0,1,2
4300,1,15,2,2,2,1,1,0,0,1,3
4301,1,19,3,1,1,1,0,0,0,0,1
4302,1,24,1,2,2,1,0,0,0,0,1
4303,1,15,3,3,1,0,0,0,0,1,1
4304,1,20,1,1,2,1,1,0,1,0,3
4305,0,22,3,2,1,0,0,1,1,1,3
4306,1,21,2,2,1,1,1,0,0,0,2
4307,1,22,3,1,2,1,1,1,0,1,4
4308,0,17,2,1,2,1,1,0,0,1,3
4309,1,19,2,1,2,1,0,0,0,1,2
4310,0,15,2,2,2,0,0,1,0,0,1
4311,0,22,3,1,2,1,1,0,0,1,3
4312,0,17,1,2,1,1,0,1,0,0,2
4313,1,15,3,1,1,0,1,1,1,1,4
4314,1,25,3,2,2,1,0,0,0,1,2
4315,1,18,2,1,1,0,0,1,1,0,2
4316,1,18,3,3,1,1,1,0,1,0,3
4317,1,18,2,1,1,0,0,1,1,0,2
4318,0,23,3,2,1,1,1,0,1,0,3
4319,1,21,1,3,2,0,1,1,0,0,2
4320,1,23,1,3,2,0,1,0,1,0,2
4321,1,21,3,1,1,0,0,0,0,0,0
4322,0,18,1,1,1,1,1,1,0,0,3
4323,0,22,1,3,2,0,0,1,0,0,1
4324,1,21,1,1,1,0,1,0,1,1,3
4325,1,23,3,2,1,1,1,0,0,1,3
4326,1,16,1,2,1,0,1,0,0,1,2
4327,1,21,1,3,2,1,0,1,1,0,3
4328,1,25,1,2,1,0,1,1,0,0,2
4329,1,15,3,3,1,0,0,0,1,1,2
4330,0,16,2,1,2,1,0,1,1,0,3
4331,0,15,3,1,1,0,0,0,1,1,2
4332,1,18,3,1,1,1,1,1,0,0,3
4333,1,19,2,1,2,0,0,1,1,0,2
4334,1,22,3,2,2,0,1,1,1,0,3
4335,1,18,3,2,1,1,0,1,0,0,2
4336,1,21,2,2,1,0,0,0,0,1,1
4337,1,15,1,2,1,1,1,0,1,0,3
4338,0,24,2,3,1,1,1,1,1,1,5
4339,1,20,1,1,1,1,0,0,0,1,2
4340,1,17,1,3,1,1,0,1,0,1,3
4341,1,21,3,3,1,0,1,1,1,1,4
4342,1,16,2,2,2,0,1,1,0,1,3
4343,0,17,3,1,2,1,1,1,1,0,4
4344,1,22,1,2,1,0,0,0,0,0,0
4345,1,21,3,3,1,0,0,1,0,1,2
4346,0,18,1,3,1,0,1,1,0,1,3
4347,1,21,3,2,1,0,1,0,1,1,3
4348,1,16,3,1,1,0,1,0,1,0,2
4349,0,23,2,3,1,1,0,1,1,0,3
4350,1,24,2,3,1,0,1,0,1,1,3
4351,1,23,3,2,2,1,1,0,0,0,2
4352,0,24,2,3,1,0,1,1,1,1,4
4353,0,25,3,1,2,1,0,1,0,0,2
4354,1,24,2,1,1,0,1,1,0,1,3
4355,1,23,3,3,2,1,0,0,0,1,2
4356,1,24,1,2,2,0,1,0,0,1,2
4357,0,24,3,2,2,0,0,0,1,1,2
4358,0,18,1,3,2,1,0,1,0,0,2
4359,1,19,1,3,1,0,1,1,1,1,4
4360,0,22,1,1,1,1,1,1,1,0,4
4361,1,20,1,2,2,1,0,1,0,0,2
4362,0,17,3,3,2,0,1,1,0,1,3
4363,0,22,3,1,2,0,0,1,1,0,2
4364,1,25,3,1,1,1,0,0,1,1,3
4365,0,17,3,2,1,0,1,1,1,0,3
4366,0,19,1,1,1,0,0,0,1,0,1
4367,0,24,2,2,2,1,1,1,0,0,3
4368,0,16,3,2,2,1,0,0,1,0,2
4369,1,19,1,2,1,0,0,1,1,1,3
4370,0,20,1,2,1,0,1,1,1,1,4
4371,1,19,2,3,2,0,0,1,1,1,3
4372,1,23,1,3,1,0,0,1,0,1,2
4373,1,17,3,3,2,0,0,0,1,1,2
4374,0,22,3,1,2,1,1,0,1,0,3
4375,0,25,3,2,2,0,1,0,0,0,1
4376,0,20,3,2,2,1,0,1,1,0,3
4377,1,18,3,3,2,1,1,1,1,0,4
4378,0,16,2,1,1,0,0,1,1,1,3
4379,1,17,1,1,2,1,0,0,1,1,3
4380,1,18,2,1,1,1,1,0,1,0,3
4381,1,18,2,2,2,1,0,0,0,1,2
4382,0,17,3,2,2,1,0,0,1,1,3
4383,1,25,2,2,1,1,1,0,1,0,3
4384,0,18,1,1,2,1,1,0,0,0,2
4385,0,15,2,2,2,1,1,1,1,0,4
4386,1,25,2,1,1,1,0,1,0,0,2
4387,1,24,3,2,2,0,1,1,1,0,3
4388,0,24,2,2,1,1,1,1,1,0,4
4389,0,20,3,3,2,1,0,0,1,0,2
4390,1,17,3,3,2,1,0,1,0,1,3
4391,0,25,1,3,2,0,0,1,1,1,3
4392,0,18,3,1,2,1,1,0,1,0,3
4393,0,17,3,2,1,0,1,1,0,1,3
4394,0,21,1,2,1,0,0,1,1,1,3
4395,0,19,3,1,2,1,0,1,1,0,3
4396,0,21,2,3,1,1,0,0,0,1,2
4397,1,24,3,1,1,1,1,0,0,1,3
4398,1,20,2,2,1,0,1,0,1,1,3
4399,0,17,2,2,2,1,1,0,1,0,3
4400,1,25,1,1,1,0,0,0,1,0,1
4401,1,24,1,3,2,0,1,1,1,1,4
4402,1,25,2,2,2,0,1,0,1,1,3
4403,1,18,3,2,2,0,1,1,1,0,3
4404,0,21,2,2,1,0,1,1,1,1,4
4405,1,16,3,1,2,1,1,0,1,0,3
4406,1,21,1,3,1,1,1,0,1,1,4
4407,0,22,1,1,1,0,0,0,1,0,1
4408,0,24,3,3,1,0,0,1,1,0,2
4409,0,15,2,2,2,0,0,1,0,1,2
4410,1,16,1,1,2,0,1,0,1,0,2
4411,0,25,3,3,2,1,0,1,1,0,3
4412,1,24,3,3,1,1,0,1,0,1,3
4413,1,20,3,3,2,1,1,0,1,1,4
4414,1,20,2,2,1,1,0,0,1,1,3
4415,1,22,2,3,1,1,0,0,0,0,1
4416,0,24,1,1,1,1,0,0,0,1,2
4417,0,15,1,3,2,0,0,1,0,0,1
4418,0,16,1,1,1,0,1,0,0,0,1
4419,1,22,1,1,1,1,0,1,1,1,4
4420,0,19,3,3,1,1,1,1,0,1,4
4421,0,20,3,2,2,0,0,0,0,0,0
4422,0,24,3,3,1,0,1,1,0,1,3
4423,0,20,2,3,1,1,0,0,1,0,2
4424,1,16,1,3,2,0,0,0,1,1,2
4425,0,23,3,3,1,1,0,0,1,0,2
4426,1,15,3,2,1,0,1,0,1,1,3
4427,0,18,1,2,2,0,0,1,0,0,1
4428,0,25,2,1,2,0,1,0,0,0,1
4429,0,21,3,1,1,0,1,1,0,1,3
4430,1,25,1,1,2,1,0,1,1,1,4
4431,0,20,2,1,1,1,0,1,1,0,3
4432,0,16,3,2,1,0,1,0,0,0,1
4433,1,25,1,2,1,0,0,1,1,1,3
4434,0,23,3,3,2,0,0,0,1,0,1
4435,1,23,1,1,2,0,0,1,0,1,2
4436,0,25,1,3,2,0,0,0,1,0,1
4437,0,21,2,3,1,1,1,1,1,0,4
4438,1,16,3,1,1,0,0,0,1,0,1
4439,0,16,1,2,1,1,1,1,0,1,4
4440,1,18,1,1,2,0,1,1,0,0,2
4441,1,16,1,1,2,1,0,1,0,1,3
4442,1,18,2,3,2,1,0,0,0,1,2
4443,1,18,1,3,1,0,1,1,0,1,3
4444,1,16,3,3,2,1,1,1,0,1,4
4445,1,18,1,2,2,1,1,0,0,0,2
4446,1,18,2,3,2,0,0,1,1,0,2
4447,1,22,2,2,2,0,0,0,0,0,0
4448,1,25,1,3,2,1,0,1,0,0,2
4449,1,16,3,1,2,0,0,0,1,1,2
4450,1,21,2,2,1,0,1,1,0,0,2
4451,0,23,3,2,2,0,1,1,1,1,4
4452,0,21,2,2,2,0,1,1,0,0,2
4453,1,15,2,1,1,1,1,0,0,0,2
4454,1,15,3,1,1,1,1,0,1,0,3
4455,1,19,3,3,1,1,1,1,1,0,4
4456,0,20,2,3,2,1,0,0,1,0,2
4457,1,25,1,3,2,0,1,0,0,0,1
4458,0,25,3,2,1,0,0,1,0,1,2
4459,1,20,1,1,1,1,0,0,0,0,1
4460,1,23,1,3,1,0,0,1,0,0,1
4461,0,22,1,3,2,0,0,1,0,1,2
4462,0,22,1,2,1,1,1,1,1,0,4
4463,0,19,2,3,2,0,0,0,0,0,0
4464,0,19,2,1,2,0,1,1,0,1,3
4465,0,17,3,2,1,0,1,1,0,1,3
4466,0,21,1,2,1,0,1,0,1,1,3
4467,1,23,2,1,1,1,1,1,0,1,4
4468,1,21,3,2,1,1,0,1,0,0,2
4469,0,24,1,3,1,1,1,0,1,0,3
4470,1,17,3,2,2,1,1,0,1,0,3
4471,0,20,1,3,1,0,0,1,1,0,2
4472,1,22,3,3,2,1,1,1,1,0,4
4473,0,18,3,1,1,0,1,0,1,0,2
4474,1,17,2,3,1,1,1,1,0,1,4
4475,0,20,1,2,1,0,0,0,0,1,1
4476,0,22,3,1,1,1,1,0,0,1,3
4477,1,23,3,1,1,1,1,1,1,0,4
4478,1,24,2,3,1,0,0,0,1,1,2
4479,0,18,2,3,2,0,0,0,0,1,1
4480,0,17,1,1,1,1,0,1,1,1,4
4481,0,19,2,2,2,1,0,0,0,1,2
4482,0,24,3,1,2,0,1,1,0,0,2
4483,0,19,1,3,1,0,1,0,0,0,1
4484,0,18,2,1,1,1,0,0,0,0,1
4485,0,23,3,3,1,1,1,0,1,1,4
4486,0,25,3,1,2,0,0,0,1,0,1
4487,0,16,2,1,1,1,1,0,0,0,2
4488,0,25,2,3,1,1,1,1,0,0,3
4489,1,21,2,1,2,0,1,1,0,1,3
4490,0,19,1,3,1,1,0,0,1,0,2
4491,0,15,3,1,2,0,0,1,0,0,1
4492,0,18,2,3,1,0,1,0,1,0,2
4493,1,25,1,1,2,1,1,0,1,1,4
4494,1,25,3,1,2,0,0,0,1,1,2
4495,1,17,3,3,1,0,1,1,0,1,3
4496,0,20,1,1,1,0,1,0,1,1,3
4497,1,18,3,1,2,0,1,1,0,1,3
4498,1,18,2,1,2,0,0,0,0,1,1
4499,1,19,2,1,1,1,0,1,1,1,4
4500,1,17,3,3,2,0,1,0,0,1,2
4501,0,15,1,2,2,1,0,0,1,0,2
4502,0,25,1,1,2,1,1,0,0,1,3
4503,0,20,3,2,1,1,1,1,1,1,5
4504,0,16,3,2,1,0,1,0,0,0,1
4505,1,19,3,2,2,0,0,1,0,0,1
4506,0,24,3,3,2,0,1,0,0,1,2
4507,1,25,1,3,2,0,1,1,0,1,3
4508,1,20,1,3,2,0,0,1,1,1,3
4509,1,23,1,2,1,1,0,1,1,0,3
4510,1,24,3,2,1,1,0,1,1,0,3
4511,1,15,2,1,1,0,0,0,0,0,0
4512,0,20,3,1,1,1,0,1,1,1,4
4513,0,20,2,2,1,0,1,1,0,1,3
4514,1,15,2,1,1,0,1,0,1,1,3
4515,1,15,1,2,1,0,0,0,1,0,1
4516,0,25,1,1,2,0,1,0,0,0,1
4517,0,20,2,1,2,0,0,0,1,1,2
4518,1,20,1,2,2,0,0,1,1,1,3
4519,0,18,3,2,2,1,1,0,1,0,3
4520,1,18,1,3,1,1,1,1,0,1,4
4521,1,16,3,1,1,0,0,0,0,1,1
4522,0,20,1,2,1,1,1,1,1,1,5
4523,1,22,1,2,2,0,1,0,0,1,2
4524,1,20,1,1,1,0,1,1,1,0,3
4525,0,23,1,1,1,1,0,1,1,1,4
4526,1,23,2,1,1,1,1,1,1,1,5
4527,0,25,1,1,1,0,0,1,1,0,2
4528,0,15,2,2,2,0,0,1,1,0,2
4529,1,16,2,3,2,0,1,1,1,0,3
4530,0,18,3,2,1,1,1,1,1,0,4
4531,1,22,1,3,1,1,0,1,0,0,2
4532,1,19,1,3,1,0,1,1,0,1,3
4533,0,16,2,1,2,0,0,0,0,1,1
4534,1,18,2,1,2,1,0,1,1,0,3
4535,0,17,3,1,1,1,1,0,1,0,3
4536,1,21,1,1,2,1,0,0,0,1,2
4537,0,21,1,3,2,0,1,1,0,1,3
4538,1,18,3,3,2,0,1,0,1,0,2
4539,1,17,1,3,1,1,0,0,0,1,2
4540,1,17,3,2,2,1,1,0,0,0,2
4541,0,16,2,1,1,0,0,1,1,0,2
4542,0,17,2,3,1,1,0,0,1,1,3
4543,0,25,1,2,1,1,0,1,0,0,2
4544,0,23,1,3,1,0,0,0,0,0,0
4545,0,15,3,1,1,0,0,1,0,1,2
4546,0,23,1,1,1,0,0,1,1,0,2
4547,1,22,1,1,1,1,0,0,1,0,2
4548,0,19,1,2,1,0,0,0,0,1,1
4549,1,22,3,2,1,0,1,1,0,0,2
4550,1,20,3,3,1,0,0,1,1,0,2
4551,1,23,3,1,2,0,1,0,0,1,2
4552,1,20,2,3,2,0,0,0,1,1,2
4553,0,25,1,1,2,1,1,1,0,1,4
4554,1,23,1,2,2,1,0,0,1,1,3
4555,1,15,1,2,2,0,0,0,0,0,0
4556,0,19,1,2,2,0,1,1,1,0,3
4557,0,22,3,1,2,1,0,0,0,0,1
4558,0,25,3,2,2,1,1,0,1,0,3
4559,1,20,2,2,1,1,0,0,0,0,1
4560,0,15,3,3,1,0,1,0,1,1,3
4561,1,18,3,2,1,0,0,1,0,1,2
4562,1,15,3,1,2,1,0,0,1,0,2
4563,0,22,1,1,2,1,0,1,1,0,3
4564,0,23,3,2,2,1,1,0,0,1,3
4565,1,15,1,3,2,0,1,1,0,0,2
4566,1,25,1,1,2,0,1,0,0,1,2
4567,0,23,3,2,2,0,1,0,1,0,2
4568,0,15,1,3,2,1,0,0,0,0,1
4569,1,23,1,1,1,1,0,1,0,0,2
4570,0,19,1,2,1,0,0,0,0,1,1
4571,1,15,1,2,2,0,0,1,1,1,3
4572,0,15,1,2,2,1,1,0,1,0,3
4573,1,20,3,1,2,0,0,1,1,1,3
4574,1,25,1,3,1,1,0,1,1,0,3
4575,0,18,2,1,2,0,1,0,0,1,2
4576,0,24,3,3,1,1,0,1,0,1,3
4577,1,20,3,1,2,1,0,0,1,1,3
4578,1,16,2,1,1,0,1,1,0,1,3
4579,1,25,2,1,1,1,1,0,0,0,2
4580,0,21,1,2,2,1,1,1,1,1,5
4581,0,25,1,3,2,0,1,1,1,1,4
4582,0,18,1,2,2,0,0,1,0,0,1
4583,0,16,2,2,1,1,1,0,0,1,3
4584,1,19,3,2,2,1,0,1,1,1,4
4585,0,25,1,1,2,0,1,0,1,0,2
4586,0,19,2,3,1,1,0,0,0,0,1
4587,1,20,2,3,2,1,0,0,1,0,2
4588,0,22,1,2,2,1,0,0,1,1,3
4589,1,20,1,2,2,1,0,1,1,0,3
4590,1,25,2,3,1,1,0,0,1,1,3
4591,1,18,2,2,1,1,0,1,0,1,3
4592,1,19,3,1,1,0,1,0,0,0,1
4593,1,20,1,2,2,0,1,0,0,1,2
4594,1,25,2,1,2,1,1,1,1,0,4
4595,0,22,2,2,2,0,1,0,1,1,3
4596,1,19,3,3,2,0,0,1,1,1,3
4597,1,18,3,2,1,1,1,0,1,1,4
4598,1,15,2,3,1,0,1,0,1,1,3
4599,1,22,2,2,1,1,0,1,1,1,4
4600,1,23,2,2,1,0,0,1,1,1,3
4601,0,20,3,2,1,0,1,1,0,1,3
4602,1,15,1,2,2,1,1,1,1,1,5
4603,1,20,1,1,2,1,1,1,0,0,3
4604,0,18,2,1,2,0,1,0,1,0,2
4605,0,16,1,3,1,0,0,1,0,1,2
4606,1,15,2,3,1,1,0,0,0,0,1
4607,1,20,3,3,2,0,0,0,0,1,1
4608,1,21,1,1,2,1,1,0,0,0,2
4609,1,18,2,3,2,0,0,0,1,1,2
4610,0,18,3,3,1,0,0,0,1,1,2
4611,1,17,1,2,1,0,1,1,0,1,3
4612,1,20,3,3,1,0,1,0,1,1,3
4613,0,23,3,1,1,0,1,0,0,1,2
4614,0,22,3,2,1,1,1,0,0,0,2
4615,1,24,2,2,2,0,1,1,1,0,3
4616,1,25,3,3,1,0,1,0,1,1,3
4617,1,20,2,1,2,0,0,0,0,1,1
4618,0,17,1,1,2,0,0,1,0,0,1
4619,0,20,3,3,2,1,0,1,0,0,2
4620,1,24,3,2,2,0,1,0,1,0,2
4621,0,16,1,3,1,0,1,1,1,0,3
4622,0,21,1,2,1,1,0,0,1,0,2
4623,0,24,3,1,1,0,0,0,1,0,1
4624,1,17,3,3,2,1,0,1,0,1,3
4625,1,16,3,2,2,0,1,1,0,0,2
4626,0,19,1,1,2,0,0,0,0,0,0
4627,0,22,2,3,2,0,1,1,1,0,3
4628,1,20,2,2,1,1,0,0,0,0,1
4629,1,15,3,2,1,0,0,0,1,0,1
4630,1,24,2,2,1,1,1,0,1,1,4
4631,0,16,3,2,2,1,1,0,1,0,3
4632,1,24,3,1,1,0,1,0,0,1,2
4633,0,16,1,2,1,0,0,0,0,0,0
4634,0,20,3,3,2,0,0,0,0,0,0
4635,0,19,1,3,1,1,1,0,1,1,4
4636,1,23,1,1,2,0,0,1,1,0,2
4637,1,21,2,3,1,1,0,0,0,1,2
4638,0,22,3,2,1,1,0,1,0,0,2
4639,0,15,2,1,1,1,0,1,0,1,3
4640,0,15,3,1,1,0,0,1,0,1,2
4641,1,24,3,3,2,0,0,0,1,0,1
4642,1,17,1,2,2,0,1,0,0,0,1
4643,0,23,2,1,1,1,1,1,1,0,4
4644,1,22,3,2,1,1,0,0,1,1,3
4645,0,23,3,1,1,1,1,0,1,0,3
4646,0,15,2,2,2,0,0,1,1,1,3
4647,1,19,3,2,1,1,0,1,1,0,3
4648,1,16,3,1,2,0,0,0,1,0,1
4649,1,23,1,1,2,1,0,1,1,1,4
4650,1,19,1,2,2,0,0,0,1,0,1
4651,0,23,1,2,2,0,0,0,0,1,1
4652,0,21,3,1,2,1,1,1,1,0,4
4653,0,15,3,1,2,1,0,1,1,1,4
4654,1,25,1,2,2,0,0,1,0,0,1
4655,1,23,3,2,1,1,1,0,1,0,3
4656,1,21,1,3,2,1,0,0,0,0,1
4657,0,22,3,2,2,1,0,0,1,1,3
4658,1,17,3,1,1,1,1,1,1,0,4
4659,1,22,3,3,2,0,1,1,0,0,2
4660,0,19,1,3,1,0,0,1,0,1,2
4661,0,25,2,2,2,0,1,0,1,1,3
4662,0,20,2,1,2,1,0,1,1,0,3
4663,0,19,2,1,1,1,0,1,1,1,4
4664,1,16,1,2,1,1,0,0,0,1,2
4665,0,15,1,1,2,0,0,1,0,1,2
4666,0,16,3,3,1,1,0,0,1,1,3
4667,0,20,3,3,1,1,0,0,0,1,2
4668,0,15,1,1,1,0,0,0,0,0,0
4669,1,20,1,3,2,0,1,0,1,1,3
4670,1,18,3,2,2,0,1,0,0,1,2
4671,0,19,3,3,1,0,0,0,0,1,1
4672,1,22,1,2,2,0,0,1,1,1,3
4673,1,24,3,3,2,0,0,1,0,1,2
4674,0,22,2,3,1,1,1,0,0,0,2
4675,0,18,2,2,2,0,1,1,1,0,3
4676,0,20,2,3,1,1,0,1,0,1,3
4677,1,23,1,3,1,0,1,0,0,0,1
4678,1,23,2,1,1,0,1,1,0,0,2
4679,1,22,3,2,1,0,1,0,1,0,2
4680,1,19,3,3,2,0,1,0,0,0,1
4681,0,16,3,1,2,0,0,0,0,0,0
4682,0,20,2,1,2,1,1,1,0,0,3
4683,1,19,1,3,2,1,1,1,0,1,4
4684,0,24,2,1,1,1,1,0,1,1,4
4685,1,25,1,1,1,1,1,0,0,0,2
4686,0,18,1,3,2,1,0,1,1,1,4
4687,1,15,2,2,2,1,0,0,1,1,3
4688,1,16,2,1,2,1,0,0,0,1,2
4689,1,20,1,3,2,1,1,0,1,0,3
4690,0,25,3,3,2,0,0,1,1,1,3
4691,1,24,1,3,2,1,1,1,0,1,4
4692,1,19,2,1,2,0,0,0,1,1,2
4693,1,16,3,2,1,1,0,0,0,1,2
4694,0,23,2,2,1,1,0,0,1,0,2
4695,1,15,2,3,1,1,0,0,1,0,2
4696,1,19,3,2,2,0,0,0,1,1,2
4697,1,19,1,2,2,0,1,0,0,0,1
4698,1,19,2,1,2,0,0,0,0,0,0
4699,0,16,1,3,2,0,1,0,1,1,3
4700,1,17,1,2,1,1,0,1,0,0,2
4701,1,25,1,1,2,1,0,1,1,1,4
4702,0,22,2,3,1,0,0,0,1,1,2
4703,1,19,2,2,1,0,1,1,0,0,2
4704,0,20,2,3,1,0,0,1,0,0,1
4705,1,23,2,1,2,0,1,1,1,0,3
4706,1,16,2,3,1,1,1,1,1,0,4
4707,1,19,3,2,1,0,0,1,1,0,2
4708,1,17,2,1,2,0,0,1,0,1,2
4709,1,19,3,1,2,0,1,1,1,0,3
4710,1,21,2,3,2,0,0,0,0,1,1
4711,0,18,1,1,2,1,0,1,1,1,4
4712,0,23,1,2,2,0,0,0,0,0,0
4713,0,25,1,2,2,0,1,1,0,1,3
4714,0,22,2,1,1,0,1,1,1,1,4
4715,0,23,3,2,2,0,0,0,1,1,2
4716,0,15,2,2,2,0,0,0,0,0,0
4717,1,22,1,3,2,0,1,0,0,0,1
4718,1,25,1,1,2,0,0,1,1,0,2
4719,0,21,2,2,2,1,1,0,1,1,4
